key,name,tilt_deg,vinf_mps,family,score,classification,front_collective_rpm,rear_collective_rpm,delta_f_deg,delta_a_deg,delta_e_deg,delta_r_deg,theta_deg,u_mps,w_mps,alpha_deg,linearization_available,linearization_latest_file
tilt_32p5__vinf_7p5__family_front_rear_free_flap_elevator__source_transition_trim_lowmid_guidegrid_scored__seed_guide_v7p5_t32p5_fm75_r0,MidbandGuide_Tilt32p5_V7p5,32.5,7.5,front_rear_free_flap_elevator,2.56349821466266e-12,exact_trim,1994.71601998845,1643.76440202372,-9.39714577426882,0,-24.999904399117,0,19.097953951404,7.08720447449579,2.45388115781842,19.0979539513996,1,
tilt_32p5__vinf_17p5__family_front_rear_free_flap_elevator__source_transition_trim_rearon_connector_forever__seed_entry_referencelinescored_tilt7p5_v2p5,ReferenceLineScored_Tilt32p5_V17p5,32.5,17.5,front_rear_free_flap_elevator,3.02990517215706e-06,exact_trim,1914.770481245,1490.57865929312,-18.612932294714,0,-22.3847011206577,0,19.2467836443384,16.5218817345158,5.76865884009803,19.2467836549951,1,
tilt_35__vinf_5__family_front_rear_free_flap_elevator__source_transition_trim_lowmid_guidegrid_scored__seed_lowspeedscored_tilt30_v5,MidbandGuide_Tilt35_V5,35,5,front_rear_free_flap_elevator,1.01426629826113e-12,exact_trim,2022.01414273778,1644.99673899921,24.4362446586611,0,13.1763358464763,0,20.6265938508656,4.67948063761336,1.76138041382456,20.626593850865,1,
tilt_35__vinf_7p5__family_front_rear_free_flap_elevator__source_transition_trim_lowmid_guidegrid_scored__seed_entry_midbandguide_tilt32p5_v5,MidbandGuide_Tilt35_V7p5,35,7.5,front_rear_free_flap_elevator,5.40184496416434e-12,exact_trim,2014.30060435769,1622.14747769377,-19.7839218318506,0,-24.7548553960169,0,21.1467256064416,6.99494731184617,2.70568144919122,21.1467256064388,1,
tilt_35__vinf_10__family_front_rear_free_flap_elevator__source_transition_trim_lowmid_guidegrid_scored__seed_guide_v10_t35_fm75_rm150,MidbandGuide_Tilt35_V10,35,10,front_rear_free_flap_elevator,3.19582686910904e-12,exact_trim,2005.49776428974,1584.27592208403,-23.1634396164321,0,-9.66632557651799,0,21.2933832646098,9.31733171011787,3.63143632790548,21.2933832646107,1,
tilt_35__vinf_20__family_front_rear_free_flap_elevator__source_transition_trim_path_scored_branch30v20__seed_history_32,PathScored_Tilt35_V20,35,20,front_rear_free_flap_elevator,8.70088888534807e-08,exact_trim,1884.4586000272,1502.62353170709,20.4592621901162,0,24.2844591521287,0,14.1599550426662,19.3923312502841,4.89259529410375,14.1599550358857,1,
tilt_35__vinf_42p5__family_low_speed_force_balance_rear_fixed__source_transition_trim_map_low_speed__seed_none,LSFB_tilt_35__V_42p5__rear_800,35,42.5,low_speed_force_balance_rear_fixed,NaN,exact_trim,1057.20586647042,800,17.9168153019201,NaN,-7.26858588774369,NaN,0.0077218491706223,42.4999996140349,0.0057277969083622,0.00772184917060358,1,
tilt_35__vinf_45__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_35__V_45__rear_700,35,45,cruise_flap_elevator_rear_fixed,NaN,exact_trim,1013.59774410191,700,14.8461224510556,NaN,-6.17910703534869,NaN,-0.064829096358447,44.9999711944278,-0.050916642410469,-0.0648290964349916,1,
tilt_35__vinf_45__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_35__V_45__rear_400,35,45,cruise_flap_elevator_rear_fixed,NaN,exact_trim,1031.65079730051,400,15.3545264252113,NaN,-3.41387735055532,NaN,-0.0385049238518402,44.9999898383824,-0.0302416941985715,-0.0385049238516302,1,
tilt_35__vinf_45__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_35__V_45__rear_600,35,45,cruise_flap_elevator_rear_fixed,NaN,exact_trim,1020.78048877336,600,14.9864955989933,NaN,-5.15983789726207,NaN,-0.0181322894476735,44.999997746646,-0.014241066600511,-0.0181322894576148,1,
tilt_35__vinf_45__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_35__V_45__rear_700,35,45,cruise_flap_elevator_rear_fixed,NaN,exact_trim,1013.59774410191,700,14.8461224510556,NaN,-6.17910703534869,NaN,-0.064829096358447,44.9999711944278,-0.050916642410469,-0.0648290964349916,1,
tilt_35__vinf_45__family_low_speed_force_balance_rear_fixed__source_transition_trim_map_low_speed__seed_none,LSFB_tilt_35__V_45__rear_800,35,45,low_speed_force_balance_rear_fixed,NaN,exact_trim,1005.77554630849,800,14.6792663168887,NaN,-7.43839637701517,NaN,-0.110460073890298,44.999916400716,-0.0867550824413391,-0.110460070028172,1,
tilt_35__vinf_45__family_low_speed_force_balance_rear_fixed__source_transition_trim_map_low_speed__seed_none,LSFB_tilt_35__V_45__rear_800,35,45,low_speed_force_balance_rear_fixed,NaN,exact_trim,1005.77554630849,800,14.6792663168887,NaN,-7.43839637701517,NaN,-0.110460073890298,44.999916400716,-0.0867550824413391,-0.110460070028172,1,
tilt_35__vinf_47p5__family_low_speed_force_balance_rear_fixed__source_transition_trim_map_low_speed__seed_none,LSFB_tilt_35__V_47p5__rear_750,35,47.5,low_speed_force_balance_rear_fixed,NaN,exact_trim,982.353099155797,750,12.1078373316656,NaN,-6.50063667198009,NaN,-0.0136687851703353,47.4999986483067,-0.0113318519260918,-0.0136687851703352,1,
tilt_35__vinf_47p5__family_low_speed_force_balance_rear_fixed__source_transition_trim_map_low_speed__seed_none,LSFB_tilt_35__V_47p5__rear_750,35,47.5,low_speed_force_balance_rear_fixed,NaN,exact_trim,982.353099155797,750,12.1078373316656,NaN,-6.50063667198009,NaN,-0.0136687851703353,47.4999986483067,-0.0113318519260918,-0.0136687851703352,1,
tilt_35__vinf_50__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_35__V_50__rear_600,35,50,cruise_flap_elevator_rear_fixed,NaN,exact_trim,967.264653273146,600,10.2026597060289,NaN,-4.83948678061871,NaN,-0.0124081110132089,49.9999988275175,-0.0108281194718996,-0.0124081110130543,1,
tilt_35__vinf_50__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_35__V_50__rear_500,35,50,cruise_flap_elevator_rear_fixed,NaN,exact_trim,971.346475918785,500,10.284887496508,NaN,-4.17068280589411,NaN,0.0109396807984817,49.9999990886105,0.00954667239453102,0.0109396807984823,1,
tilt_35__vinf_50__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_35__V_50__rear_600,35,50,cruise_flap_elevator_rear_fixed,NaN,exact_trim,967.264653273146,600,10.2026597060289,NaN,-4.83948678061871,NaN,-0.0124081110132089,49.9999988275175,-0.0108281194718996,-0.0124081110130543,1,
tilt_35__vinf_50__family_low_speed_force_balance_rear_fixed__source_transition_trim_map_low_speed__seed_none,LSFB_tilt_35__V_50__rear_600,35,50,low_speed_force_balance_rear_fixed,NaN,exact_trim,967.445012056038,600,10.0983734916537,NaN,-4.94592001696404,NaN,0.0482975671753808,49.9999822367457,0.0421475735176007,0.0482975673043997,1,
tilt_35__vinf_52p5__family_low_speed_force_balance_rear_fixed__source_transition_trim_map_low_speed__seed_none,LSFB_tilt_35__V_52p5__rear_900,35,52.5,low_speed_force_balance_rear_fixed,NaN,exact_trim,935.125059218881,900,7.92205614546388,NaN,-7.28389527516769,NaN,-0.0216618345041313,52.4999962479041,-0.0198486920675166,-0.0216618345031591,1,
tilt_35__vinf_52p5__family_low_speed_force_balance_rear_fixed__source_transition_trim_map_low_speed__seed_none,LSFB_tilt_35__V_52p5__rear_750,35,52.5,low_speed_force_balance_rear_fixed,NaN,exact_trim,943.890091860259,750,8.2058072443241,NaN,-5.79392508466949,NaN,-0.0189899353133224,52.4999971518811,-0.0174004368140295,-0.0189899354039549,1,
tilt_35__vinf_52p5__family_low_speed_force_balance_rear_fixed__source_transition_trim_map_low_speed__seed_none,LSFB_tilt_35__V_52p5__rear_900,35,52.5,low_speed_force_balance_rear_fixed,NaN,exact_trim,935.125059218881,900,7.92205614546388,NaN,-7.28389527516769,NaN,-0.0216618345041313,52.4999962479041,-0.0198486920675166,-0.0216618345031591,1,
tilt_35__vinf_55__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_35__V_55__rear_600,35,55,cruise_flap_elevator_rear_fixed,NaN,exact_trim,939.47125277621,600,6.75521451594577,NaN,-4.37990802924038,NaN,-0.0116052018813276,54.9999988717827,-0.0111401939991564,-0.0116052018813277,1,
tilt_35__vinf_55__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_35__V_55__rear_200,35,55,cruise_flap_elevator_rear_fixed,NaN,exact_trim,948.680181791793,200,7.07410363741642,NaN,-2.41411059699299,NaN,-0.00704885125921665,54.9999995873774,-0.00676641144017102,-0.0070488512531533,1,
tilt_35__vinf_55__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_35__V_55__rear_400,35,55,cruise_flap_elevator_rear_fixed,NaN,exact_trim,945.233031010053,400,6.97585362159858,NaN,-3.21814662237161,NaN,-0.0202350031035906,54.9999965700014,-0.0194242081532034,-0.0202350031035909,1,
tilt_35__vinf_55__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_35__V_55__rear_500,35,55,cruise_flap_elevator_rear_fixed,NaN,exact_trim,942.300808088831,500,7.05589255952505,NaN,-3.61195298391736,NaN,-0.120537412783552,54.9998782886766,-0.115707524519242,-0.120537412783918,1,
tilt_35__vinf_55__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_35__V_55__rear_600,35,55,cruise_flap_elevator_rear_fixed,NaN,exact_trim,939.47125277621,600,6.75521451594577,NaN,-4.37990802924038,NaN,-0.0116052018813276,54.9999988717827,-0.0111401939991564,-0.0116052018813277,1,
tilt_35__vinf_55__family_low_speed_force_balance_rear_fixed__source_transition_trim_map_low_speed__seed_none,LSFB_tilt_35__V_55__rear_700,35,55,low_speed_force_balance_rear_fixed,NaN,exact_trim,935.956273156141,700,6.56543427731208,NaN,-5.11679938478116,NaN,0.0195357751505123,54.9999968029552,0.0187529975434568,0.0195357751505126,1,
tilt_35__vinf_55__family_low_speed_force_balance_rear_fixed__source_transition_trim_map_low_speed__seed_none,LSFB_tilt_35__V_55__rear_700,35,55,low_speed_force_balance_rear_fixed,NaN,exact_trim,935.956273156141,700,6.56543427731208,NaN,-5.11679938478116,NaN,0.0195357751505123,54.9999968029552,0.0187529975434568,0.0195357751505126,1,
tilt_35__vinf_60__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_35__V_60__rear_600,35,60,cruise_flap_elevator_rear_fixed,NaN,exact_trim,936.490854674275,600,4.0448017957325,NaN,-3.68619822851821,NaN,-0.0766081105837381,59.9999466714468,-0.080223796085075,-0.0766081046414419,1,
tilt_35__vinf_60__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_35__V_60__rear_200,35,60,cruise_flap_elevator_rear_fixed,NaN,exact_trim,944.862009995535,200,4.21142079132698,NaN,-2.02348042464453,NaN,-0.00365056077464048,59.9999998787208,-0.00382285830159294,-0.00365056077506954,1,
tilt_35__vinf_60__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_35__V_60__rear_300,35,60,cruise_flap_elevator_rear_fixed,NaN,exact_trim,943.736078714142,300,4.13413635780404,NaN,-2.34508090155101,NaN,0.0148763284675494,59.9999979775981,0.0155784545669815,0.0148763284675496,1,
tilt_35__vinf_60__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_35__V_60__rear_400,35,60,cruise_flap_elevator_rear_fixed,NaN,exact_trim,941.997937628146,400,4.08764414768103,NaN,-2.72877691743116,NaN,0.00467530694200486,59.9999998002508,0.00489596997523888,0.00467530694192064,1,
tilt_35__vinf_60__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_35__V_60__rear_500,35,60,cruise_flap_elevator_rear_fixed,NaN,exact_trim,939.824478503585,500,4.01422825836103,NaN,-3.23617686132967,NaN,-0.000586144097223501,59.9999999968602,-0.000613808662535209,-0.000586144096540847,1,
tilt_35__vinf_60__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_35__V_60__rear_600,35,60,cruise_flap_elevator_rear_fixed,NaN,exact_trim,936.490854674275,600,4.0448017957325,NaN,-3.68619822851821,NaN,-0.0766081105837381,59.9999466714468,-0.080223796085075,-0.0766081046414419,1,
tilt_35__vinf_65__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_35__V_65__rear_600,35,65,cruise_flap_elevator_rear_fixed,NaN,exact_trim,950.270121993939,600,1.84741694033315,NaN,-2.99118396038332,NaN,-0.1299516118992,64.9998334413678,-0.147425293912644,-0.129951604540466,1,
tilt_35__vinf_65__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_35__V_65__rear_200,35,65,cruise_flap_elevator_rear_fixed,NaN,exact_trim,957.79670015165,200,1.95552669900482,NaN,-0.817945994370034,NaN,-0.0721398886572684,64.9999484787533,-0.081840086041224,-0.0721398886776486,1,
tilt_35__vinf_65__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_35__V_65__rear_300,35,65,cruise_flap_elevator_rear_fixed,NaN,exact_trim,958.428169065742,300,1.81129182151351,NaN,-1.85848749707305,NaN,0.00469858761191747,65.0000000001012,0.00533037851288711,0.00469858755862396,1,
tilt_35__vinf_65__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_35__V_65__rear_400,35,65,cruise_flap_elevator_rear_fixed,NaN,exact_trim,956.809844380862,400,1.75769816995332,NaN,-2.21337991132665,NaN,0.00543688754595088,64.9999997632899,0.00616795326622789,0.00543688754792373,1,
tilt_35__vinf_65__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_35__V_65__rear_500,35,65,cruise_flap_elevator_rear_fixed,NaN,exact_trim,953.727277470317,500,1.82756289536864,NaN,-2.53328980066511,NaN,-0.0724875019128627,64.9999479807238,-0.0822344404328172,-0.0724875019128655,1,
tilt_35__vinf_65__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_35__V_65__rear_600,35,65,cruise_flap_elevator_rear_fixed,NaN,exact_trim,950.270121993939,600,1.84741694033315,NaN,-2.99118396038332,NaN,-0.1299516118992,64.9998334413678,-0.147425293912644,-0.129951604540466,1,
tilt_35__vinf_70__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_35__V_70__rear_700,35,70,cruise_flap_elevator_rear_fixed,NaN,exact_trim,964.22455896407,700,-0.413020014999288,NaN,-3.70243694962284,NaN,-0.00121281720993814,70.0000003013891,-0.00148173568977585,-0.00121281715714074,1,
tilt_35__vinf_70__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_35__V_70__rear_400,35,70,cruise_flap_elevator_rear_fixed,NaN,exact_trim,966.73220316363,400,-0.00494979036045238,NaN,-2.15795204286608,NaN,-0.00297806564565647,69.9999999999866,-0.00363839354682563,-0.00297806563218647,1,
tilt_35__vinf_70__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_35__V_70__rear_500,35,70,cruise_flap_elevator_rear_fixed,NaN,exact_trim,966.000991443291,500,-0.117830136698398,NaN,-2.58746752362331,NaN,-0.00109520670521846,69.9999999872111,-0.00133804740963616,-0.00109520670521762,1,
tilt_35__vinf_70__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_35__V_70__rear_600,35,70,cruise_flap_elevator_rear_fixed,NaN,exact_trim,964.754778274134,600,-0.217834652245108,NaN,-3.075799642316,NaN,-0.0206855248435068,69.9999954379955,-0.0252721355725074,-0.0206855248434701,1,
tilt_35__vinf_70__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_35__V_70__rear_700,35,70,cruise_flap_elevator_rear_fixed,NaN,exact_trim,964.22455896407,700,-0.413020014999288,NaN,-3.70243694962284,NaN,-0.00121281720993814,70.0000003013891,-0.00148173568977585,-0.00121281715714074,1,
tilt_35__vinf_75__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_35__V_75__rear_600,35,75,cruise_flap_elevator_rear_fixed,NaN,exact_trim,1017.25306541002,600,-2.56670269252119,NaN,-3.67522099633619,NaN,0.12431318096744,74.9998235444609,0.162725437552902,0.124313174625232,1,
tilt_35__vinf_75__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_35__V_75__rear_300,35,75,cruise_flap_elevator_rear_fixed,NaN,exact_trim,1014.4566103263,300,-2.14178592876022,NaN,-2.38513855946719,NaN,-0.0350394687467932,74.9999859750603,-0.0458665544745876,-0.0350394687467941,1,
tilt_35__vinf_75__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_35__V_75__rear_400,35,75,cruise_flap_elevator_rear_fixed,NaN,exact_trim,1013.87485568727,400,-2.1706610347013,NaN,-2.64774716178558,NaN,-0.0382647930094551,74.9999832742829,-0.0500884931972685,-0.0382647930094482,1,
tilt_35__vinf_75__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_35__V_75__rear_600,35,75,cruise_flap_elevator_rear_fixed,NaN,exact_trim,1017.25306541002,600,-2.56670269252119,NaN,-3.67522099633619,NaN,0.12431318096744,74.9998235444609,0.162725437552902,0.124313174625232,1,
tilt_37p5__vinf_5__family_front_rear_free_flap_elevator__source_transition_trim_lowmid_guidegrid_scored__seed_guide_v5_t37p5_f75_rm150,MidbandGuide_Tilt37p5_V5,37.5,5,front_rear_free_flap_elevator,1.32656214996767e-08,exact_trim,2047.9356690898,1622.59068250679,-23.2802950185648,0,-17.8437472594418,0,23.09111431092,4.59941165871295,1.96097230898212,23.091114309234,1,
tilt_37p5__vinf_7p5__family_front_rear_free_flap_elevator__source_transition_trim_lowmid_guidegrid_scored__seed_guide_v7p5_t37p5_fm150_r0,MidbandGuide_Tilt37p5_V7p5,37.5,7.5,front_rear_free_flap_elevator,3.10267932078257e-11,exact_trim,2034.42219051395,1616.13665365852,12.7428852003547,0,1.00053186622971,0,22.1901864352346,6.9445146557056,2.83261649305192,22.1901864352178,1,
tilt_37p5__vinf_10__family_front_rear_free_flap_elevator__source_transition_trim_lowmid_guidegrid_scored__seed_referencelinescored_tilt35_v7p5,MidbandGuide_Tilt37p5_V10,37.5,10,front_rear_free_flap_elevator,3.87736541324144e-11,exact_trim,2030.07752951663,1575.90084325259,-15.7729037392841,0,22.4101172111074,0,22.5638278534309,9.23452647612673,3.83712402219745,22.5638278534354,1,
tilt_37p5__vinf_17p5__family_front_rear_free_flap_elevator__source_transition_trim_rearon_forever_scored__seed_entry_referencelinescored_tilt27p5_v15,ReferenceLineScored_Tilt37p5_V17p5,37.5,17.5,front_rear_free_flap_elevator,6.75826164434454e-09,exact_trim,1963.32214591622,1394.98678531714,-21.4158621094446,0,23.8319481187556,0,22.4941395138807,16.1685767329824,6.69530630218759,22.4941395121473,1,
tilt_40__vinf_5__family_front_rear_free_flap_elevator__source_transition_trim_lowmid_guidegrid_scored__seed_entry_midbandguide_tilt37p5_v5,MidbandGuide_Tilt40_V5,40,5,front_rear_free_flap_elevator,1.20473104976753e-11,exact_trim,2069.04345605723,1614.44202308515,24.999809824628,0,-24.999918536191,0,24.4996863067927,4.54981770649889,2.07344130315506,24.4996863068,1,
tilt_40__vinf_7p5__family_front_rear_free_flap_elevator__source_transition_trim_lowmid_guidegrid_scored__seed_guide_v7p5_t40_f0_rm75,MidbandGuide_Tilt40_V7p5,40,7.5,front_rear_free_flap_elevator,2.4539229556471e-13,exact_trim,2056.51661712603,1598.64909289886,24.9396188526716,0,19.4189076823249,0,23.7085688387641,6.86701852515913,3.01563535181581,23.7085688387642,1,
tilt_40__vinf_12p5__family_front_rear_free_flap_elevator__source_transition_trim_lowmid_guidegrid_scored__seed_guide_v12p5_t40_fm75_rm75,MidbandGuide_Tilt40_V12p5,40,12.5,front_rear_free_flap_elevator,1.60984650901585e-10,exact_trim,2030.81966205798,1519.55258635585,-22.27265562127,0,-24.3817906727797,0,25.0269448476681,11.3263617433784,5.28805537586357,25.0269448474697,1,
tilt_40__vinf_20__family_front_rear_free_flap_elevator__source_transition_trim_path_scored_branch30v20__seed_parent_entry_pathscored_tilt35_v20,PathScored_Tilt40_V20,40,20,front_rear_free_flap_elevator,2.57048870901649e-09,exact_trim,1921.16396450319,1466.19739786009,22.2436597191422,0,21.6634503158702,0,16.8301620639629,19.1433442135988,5.79071432048231,16.8301620640542,1,
tilt_40__vinf_22p5__family_front_rear_free_flap_elevator__source_transition_trim_path_scored__seed_parent_entry_pathscored_tilt35_v20,PathScored_Tilt40_V22p5,40,22.5,front_rear_free_flap_elevator,1.38147809366407e-10,exact_trim,1881.25510843347,1432.91922663502,22.2087499385028,0,8.06636249351772,0,15.404876718591,21.6916379547502,5.97685894441391,15.4048767184941,1,
tilt_40__vinf_42p5__family_low_speed_force_balance_rear_fixed__source_transition_trim_map_low_speed__seed_none,LSFB_tilt_40__V_42p5__rear_750,40,42.5,low_speed_force_balance_rear_fixed,NaN,exact_trim,1054.55176849929,750,19.8684578518065,NaN,-6.87823261959295,NaN,-0.117863099121836,42.4999100773256,-0.0874266520312205,-0.117863099087131,1,
tilt_40__vinf_45__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_40__V_45__rear_700,40,45,cruise_flap_elevator_rear_fixed,NaN,exact_trim,988.291828695416,700,17.1511352110524,NaN,-5.57524287877523,NaN,-0.872929846822606,44.994777390692,-0.685570975231888,-0.872929846808762,1,
tilt_40__vinf_45__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_40__V_45__rear_200,40,45,cruise_flap_elevator_rear_fixed,NaN,exact_trim,1013.81894830843,200,16.5513868142734,NaN,-3.2812787090683,NaN,-0.013075009632231,44.9999988648796,-0.0102690885018119,-0.0130750096717425,1,
tilt_40__vinf_45__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_40__V_45__rear_300,40,45,cruise_flap_elevator_rear_fixed,NaN,exact_trim,1010.8425341142,300,16.418987766062,NaN,-3.82434338884987,NaN,0.00689595714006622,44.9999996740693,0.00541607205964652,0.006895957140126,1,
tilt_40__vinf_45__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_40__V_45__rear_400,40,45,cruise_flap_elevator_rear_fixed,NaN,exact_trim,1007.29441215266,400,16.686242278358,NaN,-3.94919456395971,NaN,-0.242943923040749,44.9995954735214,-0.190807139214623,-0.242943923040113,1,
tilt_40__vinf_45__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_40__V_45__rear_700,40,45,cruise_flap_elevator_rear_fixed,NaN,exact_trim,988.291828695416,700,17.1511352110524,NaN,-5.57524287877523,NaN,-0.872929846822606,44.994777390692,-0.685570975231888,-0.872929846808762,1,
